COMPOSITE TABLE: 
      M10          MNUMCR  MNUMYR       HMMBLK_QHMM
         QHEMM3      4     28            94.80000
         QHEMM3      4     29            98.13333
         QHEMM3      4     30           101.46667
         QHEMM3      4     31           104.80000
         QHEMM3      4     32           108.13333
         QHEMM3      4     33           111.46667
         QHEMM3      4     34           114.80000
         QHEMM3      4     35           118.13333
         QHEMM3      4     36           121.46667
         QHEMM3      4     37           124.80000
         QHEMM3      4     38           128.13333
         QHEMM3      4     39           131.46667
         QHEMM3      4     40           134.80000
         QHEMM3      4     41           138.13333
         QHEMM3      4     42           141.46667
         QHEMM3      4     43           144.80000
         QHEMM3      4     44           148.13333
         QHEMM3      4     45           151.46667
         QHEMM3      4     46           154.80000
         QHEMM3      4     47           158.13333
         QHEMM3      4     48           161.46667
         QHEMM3      4     49           164.80000
         QHEMM3      4     50           168.13333
         QHEMM3      4     51           171.46667
         QHEMM3      4     52           174.80000
         QHEMM3      4     53           178.13333
         QHEMM3      4     54           181.46667
         QHEMM3      4     55           184.80000
         QHEMM3      4     56           188.13333
         QHEMM3      4     57           191.46667
         QHEMM3      4     58           194.80000
         QHEMM3      4     59           198.13333
         QHEMM3      4     60           201.46667
         QHEMM3      4     61           204.80000
         QHEMM3      5      1             5.16667
         QHEMM3      5      2             8.50000
         QHEMM3      5      3            11.83333
         QHEMM3      5      4            15.16667
         QHEMM3      5      5            18.50000
         QHEMM3      5      6            21.83333
         QHEMM3      5      7            25.16667
         QHEMM3      5      8            28.50000
         QHEMM3      5      9            31.83333
         QHEMM3      5     10            35.16667
         QHEMM3      5     11            38.50000
         QHEMM3      5     12            41.83333
         QHEMM3      5     13            45.16667
         QHEMM3      5     14            48.50000
         QHEMM3      5     15            51.83333
         QHEMM3      5     16            55.16667
         QHEMM3      5     17            58.50000
         QHEMM3      5     18            61.83333
         QHEMM3      5     19            65.16667
         QHEMM3      5     20            68.50000
         QHEMM3      5     21            71.83333
         QHEMM3      5     22            75.16667
         QHEMM3      5     23            78.50000
         QHEMM3      5     24            81.83333
         QHEMM3      5     25            85.16667
         QHEMM3      5     26            88.50000
         QHEMM3      5     27            91.83333
         QHEMM3      5     28            95.16667
         QHEMM3      5     29            98.50000
         QHEMM3      5     30           101.83333
         QHEMM3      5     31           105.16667
         QHEMM3      5     32           108.50000
         QHEMM3      5     33           111.83333
         QHEMM3      5     34           115.16667
         QHEMM3      5     35           118.50000
         QHEMM3      5     36           121.83333
         QHEMM3      5     37           125.16667
         QHEMM3      5     38           128.50000
         QHEMM3      5     39           131.83333
         QHEMM3      5     40           135.16667
         QHEMM3      5     41           138.50000
         QHEMM3      5     42           141.83333
         QHEMM3      5     43           145.16667
         QHEMM3      5     44           148.50000
         QHEMM3      5     45           151.83333
         QHEMM3      5     46           155.16667
         QHEMM3      5     47           158.50000
         QHEMM3      5     48           161.83333
         QHEMM3      5     49           165.16667
         QHEMM3      5     50           168.50000
         QHEMM3      5     51           171.83333
         QHEMM3      5     52           175.16667
         QHEMM3      5     53           178.50000
         QHEMM3      5     54           181.83333
         QHEMM3      5     55           185.16667
         QHEMM3      5     56           188.50000
         QHEMM3      5     57           191.83333
         QHEMM3      5     58           195.16667
         QHEMM3      5     59           198.50000
         QHEMM3      5     60           201.83333
         QHEMM3      5     61           205.16667
         QHEMM3      6      1             5.53333
         QHEMM3      6      2             8.86667
         QHEMM3      6      3            12.20000
         QHEMM3      6      4            15.53333
         QHEMM3      6      5            18.86667
         QHEMM3      6      6            22.20000
         QHEMM3      6      7            25.53333
         QHEMM3      6      8            28.86667
         QHEMM3      6      9            32.20000
         QHEMM3      6     10            35.53333
         QHEMM3      6     11            38.86667
         QHEMM3      6     12            42.20000
         QHEMM3      6     13            45.53333
         QHEMM3      6     14            48.86667
         QHEMM3      6     15            52.20000
         QHEMM3      6     16            55.53333
         QHEMM3      6     17            58.86667
         QHEMM3      6     18            62.20000
         QHEMM3      6     19            65.53333
         QHEMM3      6     20            68.86667
         QHEMM3      6     21            72.20000
         QHEMM3      6     22            75.53333
         QHEMM3      6     23            78.86667
         QHEMM3      6     24            82.20000
         QHEMM3      6     25            85.53333
         QHEMM3      6     26            88.86667
         QHEMM3      6     27            92.20000
         QHEMM3      6     28            95.53333
         QHEMM3      6     29            98.86667
         QHEMM3      6     30           102.20000
         QHEMM3      6     31           105.53333
         QHEMM3      6     32           108.86667
         QHEMM3      6     33           112.20000
         QHEMM3      6     34           115.53333
         QHEMM3      6     35           118.86667
         QHEMM3      6     36           122.20000
         QHEMM3      6     37           125.53333
         QHEMM3      6     38           128.86667
         QHEMM3      6     39           132.20000
         QHEMM3      6     40           135.53333
         QHEMM3      6     41           138.86667
         QHEMM3      6     42           142.20000
         QHEMM3      6     43           145.53333
         QHEMM3      6     44           148.86667
         QHEMM3      6     45           152.20000
         QHEMM3      6     46           155.53333
         QHEMM3      6     47           158.86667
         QHEMM3      6     48           162.20000
         QHEMM3      6     49           165.53333
         QHEMM3      6     50           168.86667
         QHEMM3      6     51           172.20000
         QHEMM3      6     52           175.53333
         QHEMM3      6     53           178.86667
         QHEMM3      6     54           182.20000
         QHEMM3      6     55           185.53333
         QHEMM3      6     56           188.86667
         QHEMM3      6     57           192.20000
         QHEMM3      6     58           195.53333
         QHEMM3      6     59           198.86667
         QHEMM3      6     60           202.20000
         QHEMM3      6     61           205.53333
         QHEMM3      7      1             5.90000
         QHEMM3      7      2             9.23333
         QHEMM3      7      3            12.56667
         QHEMM3      7      4            15.90000
         QHEMM3      7      5            19.23333
         QHEMM3      7      6            22.56667
         QHEMM3      7      7            25.90000
         QHEMM3      7      8            29.23333
         QHEMM3      7      9            32.56667
         QHEMM3      7     10            35.90000
         QHEMM3      7     11            39.23333
         QHEMM3      7     12            42.56667
         QHEMM3      7     13            45.90000
         QHEMM3      7     14            49.23333
         QHEMM3      7     15            52.56667
         QHEMM3      7     16            55.90000
         QHEMM3      7     17            59.23333
         QHEMM3      7     18            62.56667
         QHEMM3      7     19            65.90000
         QHEMM3      7     20            69.23333
         QHEMM3      7     21            72.56667
         QHEMM3      7     22            75.90000
         QHEMM3      7     23            79.23333
         QHEMM3      7     24            82.56667
         QHEMM3      7     25            85.90000
         QHEMM3      7     26            89.23333
         QHEMM3      7     27            92.56667
         QHEMM3      7     28            95.90000
         QHEMM3      7     29            99.23333
         QHEMM3      7     30           102.56667
         QHEMM3      7     31           105.90000
         QHEMM3      7     32           109.23333
         QHEMM3      7     33           112.56667
         QHEMM3      7     34           115.90000
         QHEMM3      7     35           119.23333
         QHEMM3      7     36           122.56667
         QHEMM3      7     37           125.90000
         QHEMM3      7     38           129.23333
         QHEMM3      7     39           132.56667
         QHEMM3      7     40           135.90000
         QHEMM3      7     41           139.23333
         QHEMM3      7     42           142.56667
         QHEMM3      7     43           145.90000
         QHEMM3      7     44           149.23333
         QHEMM3      7     45           152.56667
         QHEMM3      7     46           155.90000
         QHEMM3      7     47           159.23333
         QHEMM3      7     48           162.56667
         QHEMM3      7     49           165.90000
         QHEMM3      7     50           169.23333
         QHEMM3      7     51           172.56667
         QHEMM3      7     52           175.90000
         QHEMM3      7     53           179.23333
         QHEMM3      7     54           182.56667
         QHEMM3      7     55           185.90000
         QHEMM3      7     56           189.23333
         QHEMM3      7     57           192.56667
         QHEMM3      7     58           195.90000
         QHEMM3      7     59           199.23333
         QHEMM3      7     60           202.56667
         QHEMM3      7     61           205.90000
         QHEMM3      8      1             6.26667
         QHEMM3      8      2             9.60000
         QHEMM3      8      3            12.93333
         QHEMM3      8      4            16.26667
         QHEMM3      8      5            19.60000
         QHEMM3      8      6            22.93333
         QHEMM3      8      7            26.26667
         QHEMM3      8      8            29.60000
         QHEMM3      8      9            32.93333
         QHEMM3      8     10            36.26667
         QHEMM3      8     11            39.60000
         QHEMM3      8     12            42.93333
         QHEMM3      8     13            46.26667
         QHEMM3      8     14            49.60000
         QHEMM3      8     15            52.93333
         QHEMM3      8     16            56.26667
         QHEMM3      8     17            59.60000
         QHEMM3      8     18            62.93333
         QHEMM3      8     19            66.26667
         QHEMM3      8     20            69.60000
         QHEMM3      8     21            72.93333
         QHEMM3      8     22            76.26667
         QHEMM3      8     23            79.60000
         QHEMM3      8     24            82.93333
         QHEMM3      8     25            86.26667
         QHEMM3      8     26            89.60000
         QHEMM3      8     27            92.93333
         QHEMM3      8     28            96.26667
         QHEMM3      8     29            99.60000
         QHEMM3      8     30           102.93333
         QHEMM3      8     31           106.26667
         QHEMM3      8     32           109.60000
         QHEMM3      8     33           112.93333
         QHEMM3      8     34           116.26667
         QHEMM3      8     35           119.60000
         QHEMM3      8     36           122.93333
         QHEMM3      8     37           126.26667
         QHEMM3      8     38           129.60000
         QHEMM3      8     39           132.93333
         QHEMM3      8     40           136.26667
         QHEMM3      8     41           139.60000
         QHEMM3      8     42           142.93333
         QHEMM3      8     43           146.26667
         QHEMM3      8     44           149.60000
         QHEMM3      8     45           152.93333
         QHEMM3      8     46           156.26667
         QHEMM3      8     47           159.60000
         QHEMM3      8     48           162.93333
         QHEMM3      8     49           166.26667
         QHEMM3      8     50           169.60000
         QHEMM3      8     51           172.93333
         QHEMM3      8     52           176.26667
         QHEMM3      8     53           179.60000
         QHEMM3      8     54           182.93333
         QHEMM3      8     55           186.26667
         QHEMM3      8     56           189.60000
         QHEMM3      8     57           192.93333
         QHEMM3      8     58           196.26667
         QHEMM3      8     59           199.60000
         QHEMM3      8     60           202.93333
         QHEMM3      8     61           206.26667
         QHEMM3      9      1             6.63333
         QHEMM3      9      2             9.96667
         QHEMM3      9      3            13.30000
         QHEMM3      9      4            16.63333
         QHEMM3      9      5            19.96667
         QHEMM3      9      6            23.30000
         QHEMM3      9      7            26.63333
         QHEMM3      9      8            29.96667
         QHEMM3      9      9            33.30000
         QHEMM3      9     10            36.63333
         QHEMM3      9     11            39.96667
         QHEMM3      9     12            43.30000
         QHEMM3      9     13            46.63333
         QHEMM3      9     14            49.96667
         QHEMM3      9     15            53.30000
         QHEMM3      9     16            56.63333
         QHEMM3      9     17            59.96667
         QHEMM3      9     18            63.30000
         QHEMM3      9     19            66.63333
         QHEMM3      9     20            69.96667
         QHEMM3      9     21            73.30000
         QHEMM3      9     22            76.63333
         QHEMM3      9     23            79.96667
         QHEMM3      9     24            83.30000
         QHEMM3      9     25            86.63333
         QHEMM3      9     26            89.96667
         QHEMM3      9     27            93.30000
         QHEMM3      9     28            96.63333
         QHEMM3      9     29            99.96667
         QHEMM3      9     30           103.30000
         QHEMM3      9     31           106.63333
         QHEMM3      9     32           109.96667
         QHEMM3      9     33           113.30000
         QHEMM3      9     34           116.63333
         QHEMM3      9     35           119.96667
         QHEMM3      9     36           123.30000
         QHEMM3      9     37           126.63333
         QHEMM3      9     38           129.96667
         QHEMM3      9     39           133.30000
         QHEMM3      9     40           136.63333
         QHEMM3      9     41           139.96667
         QHEMM3      9     42           143.30000
         QHEMM3      9     43           146.63333
         QHEMM3      9     44           149.96667
         QHEMM3      9     45           153.30000
         QHEMM3      9     46           156.63333
         QHEMM3      9     47           159.96667
         QHEMM3      9     48           163.30000
         QHEMM3      9     49           166.63333
         QHEMM3      9     50           169.96667
         QHEMM3      9     51           173.30000
         QHEMM3      9     52           176.63333
         QHEMM3      9     53           179.96667
         QHEMM3      9     54           183.30000
         QHEMM3      9     55           186.63333
         QHEMM3      9     56           189.96667
         QHEMM3      9     57           193.30000
         QHEMM3      9     58           196.63333
         QHEMM3      9     59           199.96667
         QHEMM3      9     60           203.30000
         QHEMM3      9     61           206.63333
         QHEMM3     10      1             7.00000
         QHEMM3     10      2            10.33333
         QHEMM3     10      3            13.66667
         QHEMM3     10      4            17.00000
         QHEMM3     10      5            20.33333
         QHEMM3     10      6            23.66667
         QHEMM3     10      7            27.00000
         QHEMM3     10      8            30.33333
         QHEMM3     10      9            33.66667
         QHEMM3     10     10            37.00000
         QHEMM3     10     11            40.33333
         QHEMM3     10     12            43.66667
         QHEMM3     10     13            47.00000
         QHEMM3     10     14            50.33333
         QHEMM3     10     15            53.66667
         QHEMM3     10     16            57.00000
         QHEMM3     10     17            60.33333
         QHEMM3     10     18            63.66667
         QHEMM3     10     19            67.00000
         QHEMM3     10     20            70.33333
         QHEMM3     10     21            73.66667
         QHEMM3     10     22            77.00000
         QHEMM3     10     23            80.33333
         QHEMM3     10     24            83.66667
         QHEMM3     10     25            87.00000
         QHEMM3     10     26            90.33333
         QHEMM3     10     27            93.66667
         QHEMM3     10     28            97.00000
         QHEMM3     10     29           100.33333
         QHEMM3     10     30           103.66667
         QHEMM3     10     31           107.00000
         QHEMM3     10     32           110.33333
         QHEMM3     10     33           113.66667
         QHEMM3     10     34           117.00000
         QHEMM3     10     35           120.33333
         QHEMM3     10     36           123.66667
         QHEMM3     10     37           127.00000
         QHEMM3     10     38           130.33333
         QHEMM3     10     39           133.66667
         QHEMM3     10     40           137.00000
         QHEMM3     10     41           140.33333
         QHEMM3     10     42           143.66667
         QHEMM3     10     43           147.00000
         QHEMM3     10     44           150.33333
         QHEMM3     10     45           153.66667
         QHEMM3     10     46           157.00000
         QHEMM3     10     47           160.33333
         QHEMM3     10     48           163.66667
         QHEMM3     10     49           167.00000
         QHEMM3     10     50           170.33333
         QHEMM3     10     51           173.66667
         QHEMM3     10     52           177.00000
         QHEMM3     10     53           180.33333
         QHEMM3     10     54           183.66667
         QHEMM3     10     55           187.00000
         QHEMM3     10     56           190.33333
         QHEMM3     10     57           193.66667
         QHEMM3     10     58           197.00000
         QHEMM3     10     59           200.33333
         QHEMM3     10     60           203.66667
         QHEMM3     10     61           207.00000
         QHEMM3     11      1             7.36667
         QHEMM3     11      2            10.70000
         QHEMM3     11      3            14.03333
         QHEMM3     11      4            17.36667
         QHEMM3     11      5            20.70000
         QHEMM3     11      6            24.03333
         QHEMM3     11      7            27.36667
         QHEMM3     11      8            30.70000
         QHEMM3     11      9            34.03333
         QHEMM3     11     10            37.36667
         QHEMM3     11     11            40.70000
         QHEMM3     11     12            44.03333
         QHEMM3     11     13            47.36667
         QHEMM3     11     14            50.70000
         QHEMM3     11     15            54.03333
         QHEMM3     11     16            57.36667
         QHEMM3     11     17            60.70000
         QHEMM3     11     18            64.03333
         QHEMM3     11     19            67.36667
         QHEMM3     11     20            70.70000
         QHEMM3     11     21            74.03333
         QHEMM3     11     22            77.36667
         QHEMM3     11     23            80.70000
         QHEMM3     11     24            84.03333
         QHEMM3     11     25            87.36667
         QHEMM3     11     26            90.70000
         QHEMM3     11     27            94.03333
         QHEMM3     11     28            97.36667
         QHEMM3     11     29           100.70000
         QHEMM3     11     30           104.03333
         QHEMM3     11     31           107.36667
         QHEMM3     11     32           110.70000
         QHEMM3     11     33           114.03333
         QHEMM3     11     34           117.36667
         QHEMM3     11     35           120.70000
         QHEMM3     11     36           124.03333
         QHEMM3     11     37           127.36667
         QHEMM3     11     38           130.70000
         QHEMM3     11     39           134.03333
         QHEMM3     11     40           137.36667
         QHEMM3     11     41           140.70000
         QHEMM3     11     42           144.03333
         QHEMM3     11     43           147.36667
         QHEMM3     11     44           150.70000
         QHEMM3     11     45           154.03333
         QHEMM3     11     46           157.36667
         QHEMM3     11     47           160.70000
         QHEMM3     11     48           164.03333
         QHEMM3     11     49           167.36667
         QHEMM3     11     50           170.70000
         QHEMM3     11     51           174.03333
         QHEMM3     11     52           177.36667
         QHEMM3     11     53           180.70000
         QHEMM3     11     54           184.03333
         QHEMM3     11     55           187.36667
         QHEMM3     11     56           190.70000
         QHEMM3     11     57           194.03333
         QHEMM3     11     58           197.36667
         QHEMM3     11     59           200.70000
         QHEMM3     11     60           204.03333
         QHEMM3     11     61           207.36667
         QHNGMM      1      1             3.70000
         QHNGMM      1      2             7.03333
         QHNGMM      1      3            10.36667
         QHNGMM      1      4            13.70000
         QHNGMM      1      5            17.03333
         QHNGMM      1      6            20.36667
         QHNGMM      1      7            23.70000
         QHNGMM      1      8            27.03333
         QHNGMM      1      9            30.36667
         QHNGMM      1     10            33.70000
         QHNGMM      1     11            37.03333
         QHNGMM      1     12            40.36667
         QHNGMM      1     13            43.70000
         QHNGMM      1     14            47.03333
         QHNGMM      1     15            50.36667
         QHNGMM      1     16            53.70000
         QHNGMM      1     17            57.03333
         QHNGMM      1     18            60.36667
         QHNGMM      1     19            63.70000
         QHNGMM      1     20            67.03333
         QHNGMM      1     21            70.36667
         QHNGMM      1     22            73.70000
         QHNGMM      1     23            77.03333
         QHNGMM      1     24            80.36667
         QHNGMM      1     25            83.70000
         QHNGMM      1     26            87.03333
         QHNGMM      1     27            90.36667
         QHNGMM      1     28            93.70000
         QHNGMM      1     29            97.03333
         QHNGMM      1     30           100.36667
         QHNGMM      1     31           103.70000
         QHNGMM      1     32           107.03333
         QHNGMM      1     33           110.36667
         QHNGMM      1     34           113.70000
         QHNGMM      1     35           117.03333
         QHNGMM      1     36           120.36667
         QHNGMM      1     37           123.70000
         QHNGMM      1     38           127.03333
         QHNGMM      1     39           130.36667
         QHNGMM      1     40           133.70000
         QHNGMM      1     41           137.03333
         QHNGMM      1     42           140.36667
         QHNGMM      1     43           143.70000
         QHNGMM      1     44           147.03333
         QHNGMM      1     45           150.36667
         QHNGMM      1     46           153.70000
         QHNGMM      1     47           157.03333
         QHNGMM      1     48           160.36667
         QHNGMM      1     49           163.70000
         QHNGMM      1     50           167.03333
         QHNGMM      1     51           170.36667
         QHNGMM      1     52           173.70000
         QHNGMM      1     53           177.03333
         QHNGMM      1     54           180.36667
         QHNGMM      1     55           183.70000
         QHNGMM      1     56           187.03333
         QHNGMM      1     57           190.36667
         QHNGMM      1     58           193.70000
         QHNGMM      1     59           197.03333
         QHNGMM      1     60           200.36667
         QHNGMM      1     61           203.70000
         QHNGMM      2      1             4.06667
         QHNGMM      2      2             7.40000
         QHNGMM      2      3            10.73333
         QHNGMM      2      4            14.06667
         QHNGMM      2      5            17.40000
         QHNGMM      2      6            20.73333
         QHNGMM      2      7            24.06667
         QHNGMM      2      8            27.40000
         QHNGMM      2      9            30.73333
         QHNGMM      2     10            34.06667
         QHNGMM      2     11            37.40000
         QHNGMM      2     12            40.73333
         QHNGMM      2     13            44.06667
         QHNGMM      2     14            47.40000
         QHNGMM      2     15            50.73333
         QHNGMM      2     16            54.06667
         QHNGMM      2     17            57.40000
         QHNGMM      2     18            60.73333
         QHNGMM      2     19            64.06667
         QHNGMM      2     20            67.40000
         QHNGMM      2     21            70.73333
         QHNGMM      2     22            74.06667
         QHNGMM      2     23            77.40000
         QHNGMM      2     24            80.73333
         QHNGMM      2     25            84.06667
         QHNGMM      2     26            87.40000
         QHNGMM      2     27            90.73333
         QHNGMM      2     28            94.06667
         QHNGMM      2     29            97.40000
         QHNGMM      2     30           100.73333
         QHNGMM      2     31           104.06667
         QHNGMM      2     32           107.40000
         QHNGMM      2     33           110.73333
         QHNGMM      2     34           114.06667
         QHNGMM      2     35           117.40000
         QHNGMM      2     36           120.73333
         QHNGMM      2     37           124.06667
         QHNGMM      2     38           127.40000
         QHNGMM      2     39           130.73333
         QHNGMM      2     40           134.06667
         QHNGMM      2     41           137.40000
         QHNGMM      2     42           140.73333
         QHNGMM      2     43           144.06667
         QHNGMM      2     44           147.40000
         QHNGMM      2     45           150.73333
         QHNGMM      2     46           154.06667
         QHNGMM      2     47           157.40000
         QHNGMM      2     48           160.73333
         QHNGMM      2     49           164.06667
         QHNGMM      2     50           167.40000
         QHNGMM      2     51           170.73333
         QHNGMM      2     52           174.06667
         QHNGMM      2     53           177.40000
         QHNGMM      2     54           180.73333
         QHNGMM      2     55           184.06667
         QHNGMM      2     56           187.40000
         QHNGMM      2     57           190.73333
         QHNGMM      2     58           194.06667
         QHNGMM      2     59           197.40000
         QHNGMM      2     60           200.73333
         QHNGMM      2     61           204.06667
         QHNGMM      3      1             4.43333
         QHNGMM      3      2             7.76667
         QHNGMM      3      3            11.10000
         QHNGMM      3      4            14.43333
         QHNGMM      3      5            17.76667
         QHNGMM      3      6            21.10000
         QHNGMM      3      7            24.43333
         QHNGMM      3      8            27.76667
         QHNGMM      3      9            31.10000
         QHNGMM      3     10            34.43333
         QHNGMM      3     11            37.76667
         QHNGMM      3     12            41.10000
         QHNGMM      3     13            44.43333
         QHNGMM      3     14            47.76667
         QHNGMM      3     15            51.10000
         QHNGMM      3     16            54.43333
         QHNGMM      3     17            57.76667
         QHNGMM      3     18            61.10000
         QHNGMM      3     19            64.43333
         QHNGMM      3     20            67.76667
         QHNGMM      3     21            71.10000
         QHNGMM      3     22            74.43333
         QHNGMM      3     23            77.76667
         QHNGMM      3     24            81.10000
         QHNGMM      3     25            84.43333
         QHNGMM      3     26            87.76667
         QHNGMM      3     27            91.10000
         QHNGMM      3     28            94.43333
         QHNGMM      3     29            97.76667
         QHNGMM      3     30           101.10000
         QHNGMM      3     31           104.43333
         QHNGMM      3     32           107.76667
         QHNGMM      3     33           111.10000
         QHNGMM      3     34           114.43333
         QHNGMM      3     35           117.76667
         QHNGMM      3     36           121.10000
         QHNGMM      3     37           124.43333
         QHNGMM      3     38           127.76667
         QHNGMM      3     39           131.10000
         QHNGMM      3     40           134.43333
         QHNGMM      3     41           137.76667
         QHNGMM      3     42           141.10000
         QHNGMM      3     43           144.43333
         QHNGMM      3     44           147.76667
         QHNGMM      3     45           151.10000
         QHNGMM      3     46           154.43333
         QHNGMM      3     47           157.76667
         QHNGMM      3     48           161.10000
         QHNGMM      3     49           164.43333
         QHNGMM      3     50           167.76667
         QHNGMM      3     51           171.10000
         QHNGMM      3     52           174.43333
         QHNGMM      3     53           177.76667
         QHNGMM      3     54           181.10000
         QHNGMM      3     55           184.43333
         QHNGMM      3     56           187.76667
         QHNGMM      3     57           191.10000
         QHNGMM      3     58           194.43333
         QHNGMM      3     59           197.76667
         QHNGMM      3     60           201.10000
         QHNGMM      3     61           204.43333
         QHNGMM      4      1             4.80000
         QHNGMM      4      2             8.13333
         QHNGMM      4      3            11.46667
         QHNGMM      4      4            14.80000
         QHNGMM      4      5            18.13333
         QHNGMM      4      6            21.46667
         QHNGMM      4      7            24.80000
         QHNGMM      4      8            28.13333
         QHNGMM      4      9            31.46667
         QHNGMM      4     10            34.80000
         QHNGMM      4     11            38.13333
         QHNGMM      4     12            41.46667
         QHNGMM      4     13            44.80000
         QHNGMM      4     14            48.13333
         QHNGMM      4     15            51.46667
         QHNGMM      4     16            54.80000
         QHNGMM      4     17            58.13333
         QHNGMM      4     18            61.46667
         QHNGMM      4     19            64.80000
         QHNGMM      4     20            68.13333
         QHNGMM      4     21            71.46667
         QHNGMM      4     22            74.80000
         QHNGMM      4     23            78.13333
         QHNGMM      4     24            81.46667
         QHNGMM      4     25            84.80000
         QHNGMM      4     26            88.13333
         QHNGMM      4     27            91.46667
         QHNGMM      4     28            94.80000
         QHNGMM      4     29            98.13333
         QHNGMM      4     30           101.46667
         QHNGMM      4     31           104.80000
         QHNGMM      4     32           108.13333
         QHNGMM      4     33           111.46667
         QHNGMM      4     34           114.80000
         QHNGMM      4     35           118.13333
         QHNGMM      4     36           121.46667
         QHNGMM      4     37           124.80000
         QHNGMM      4     38           128.13333
         QHNGMM      4     39           131.46667
         QHNGMM      4     40           134.80000
         QHNGMM      4     41           138.13333
         QHNGMM      4     42           141.46667
         QHNGMM      4     43           144.80000
         QHNGMM      4     44           148.13333
         QHNGMM      4     45           151.46667
         QHNGMM      4     46           154.80000
         QHNGMM      4     47           158.13333
         QHNGMM      4     48           161.46667
         QHNGMM      4     49           164.80000
         QHNGMM      4     50           168.13333
         QHNGMM      4     51           171.46667
         QHNGMM      4     52           174.80000
         QHNGMM      4     53           178.13333
         QHNGMM      4     54           181.46667
         QHNGMM      4     55           184.80000
         QHNGMM      4     56           188.13333
         QHNGMM      4     57           191.46667
         QHNGMM      4     58           194.80000
         QHNGMM      4     59           198.13333
         QHNGMM      4     60           201.46667
         QHNGMM      4     61           204.80000
         QHNGMM      5      1             5.16667
         QHNGMM      5      2             8.50000
         QHNGMM      5      3            11.83333
         QHNGMM      5      4            15.16667
         QHNGMM      5      5            18.50000
         QHNGMM      5      6            21.83333
         QHNGMM      5      7            25.16667
         QHNGMM      5      8            28.50000
         QHNGMM      5      9            31.83333
         QHNGMM      5     10            35.16667
         QHNGMM      5     11            38.50000
         QHNGMM      5     12            41.83333
         QHNGMM      5     13            45.16667
         QHNGMM      5     14            48.50000
         QHNGMM      5     15            51.83333
         QHNGMM      5     16            55.16667
         QHNGMM      5     17            58.50000
         QHNGMM      5     18            61.83333
         QHNGMM      5     19            65.16667
         QHNGMM      5     20            68.50000
         QHNGMM      5     21            71.83333
         QHNGMM      5     22            75.16667
         QHNGMM      5     23            78.50000
         QHNGMM      5     24            81.83333
         QHNGMM      5     25            85.16667
         QHNGMM      5     26            88.50000
         QHNGMM      5     27            91.83333
         QHNGMM      5     28            95.16667
         QHNGMM      5     29            98.50000
         QHNGMM      5     30           101.83333
         QHNGMM      5     31           105.16667
         QHNGMM      5     32           108.50000
         QHNGMM      5     33           111.83333
         QHNGMM      5     34           115.16667
         QHNGMM      5     35           118.50000
         QHNGMM      5     36           121.83333
         QHNGMM      5     37           125.16667
         QHNGMM      5     38           128.50000
         QHNGMM      5     39           131.83333
         QHNGMM      5     40           135.16667
         QHNGMM      5     41           138.50000
         QHNGMM      5     42           141.83333
         QHNGMM      5     43           145.16667
         QHNGMM      5     44           148.50000
         QHNGMM      5     45           151.83333
         QHNGMM      5     46           155.16667
         QHNGMM      5     47           158.50000
         QHNGMM      5     48           161.83333
         QHNGMM      5     49           165.16667
         QHNGMM      5     50           168.50000
         QHNGMM      5     51           171.83333
         QHNGMM      5     52           175.16667
         QHNGMM      5     53           178.50000
         QHNGMM      5     54           181.83333
         QHNGMM      5     55           185.16667
         QHNGMM      5     56           188.50000
         QHNGMM      5     57           191.83333
         QHNGMM      5     58           195.16667
         QHNGMM      5     59           198.50000
         QHNGMM      5     60           201.83333
         QHNGMM      5     61           205.16667
         QHNGMM      6      1             5.53333
         QHNGMM      6      2             8.86667
         QHNGMM      6      3            12.20000
         QHNGMM      6      4            15.53333
         QHNGMM      6      5            18.86667
         QHNGMM      6      6            22.20000
         QHNGMM      6      7            25.53333
         QHNGMM      6      8            28.86667
         QHNGMM      6      9            32.20000
         QHNGMM      6     10            35.53333
         QHNGMM      6     11            38.86667
         QHNGMM      6     12            42.20000
         QHNGMM      6     13            45.53333
         QHNGMM      6     14            48.86667
         QHNGMM      6     15            52.20000
         QHNGMM      6     16            55.53333
         QHNGMM      6     17            58.86667
         QHNGMM      6     18            62.20000
         QHNGMM      6     19            65.53333
         QHNGMM      6     20            68.86667
         QHNGMM      6     21            72.20000
         QHNGMM      6     22            75.53333
         QHNGMM      6     23            78.86667
         QHNGMM      6     24            82.20000
         QHNGMM      6     25            85.53333
         QHNGMM      6     26            88.86667
         QHNGMM      6     27            92.20000
         QHNGMM      6     28            95.53333
         QHNGMM      6     29            98.86667
         QHNGMM      6     30           102.20000
         QHNGMM      6     31           105.53333
         QHNGMM      6     32           108.86667
         QHNGMM      6     33           112.20000
         QHNGMM      6     34           115.53333
         QHNGMM      6     35           118.86667
         QHNGMM      6     36           122.20000
         QHNGMM      6     37           125.53333
         QHNGMM      6     38           128.86667
         QHNGMM      6     39           132.20000
         QHNGMM      6     40           135.53333
         QHNGMM      6     41           138.86667
         QHNGMM      6     42           142.20000
         QHNGMM      6     43           145.53333
         QHNGMM      6     44           148.86667
         QHNGMM      6     45           152.20000
         QHNGMM      6     46           155.53333
         QHNGMM      6     47           158.86667
         QHNGMM      6     48           162.20000
         QHNGMM      6     49           165.53333
         QHNGMM      6     50           168.86667
         QHNGMM      6     51           172.20000
         QHNGMM      6     52           175.53333
         QHNGMM      6     53           178.86667
         QHNGMM      6     54           182.20000
